Real,Predict
7.007645421,7.1156229260866075
5.405839717,5.472142174835723
3.141104653,2.94497434532962
4.120907723,5.387230854665533
2.732533691,2.455687447336639
5.483238177,6.2842484187139
6.120459654,5.801164111770782
7.564264446,4.443662035508708
4.658681147,5.448731774373545
10.7562508,10.23827128545166
10.52854058,10.644359690705329
13.31651069,13.245179464525272
7.802756912,7.902313264516949
12.40070002,12.271236969217416
19.18936225,20.283115327830835
13.37781356,13.265778543307562
11.80929559,12.525806661804687
4.509477928,3.563084200046448
1.746886442,3.2496594154748766
14.88881418,15.174012752749416
2.186900011,1.19519577282669
10.84607267,9.904399658902896
5.968044408,5.839534758559414
4.563192835,4.6860832725996175
7.085470893,7.409119756617406
6.779653498,7.682959644895811
0.437901701,1.6042632975268156
5.217195378,5.768626670954662
12.00487475,11.091007477713248
5.690293621,5.299433685232024
11.58804427,10.984419895245566
6.055959709,6.037184001008144
7.116663784,5.853837414298888
5.615032553,5.65419894374334
8.883913747,8.950505595605105
7.195206294,7.042933296638561
16.50834836,15.600962609772466
11.60486907,12.563866692138983
2.054600012,1.4298685572177154
5.084728902,9.096673758379083
16.0811,14.923349949998254
11.24604085,10.54694935936855
7.800762387,7.561622653767135
8.316084702,8.717380337810901
7.50427513,7.460792126682398
9.967957606,9.833356974931132
10.55524609,9.131751794868439
10.94462347,11.024040801012006
9.440473381,11.038412695909873
0.557344498,1.059087687763332
6.279505504,6.794662788350342
14.06318738,12.828686458518732
3.107221083,3.2926713916369827
6.797400007,6.487229352387002
7.699804733,5.097224305657273
6.788574431,6.844040530102269
5.101253912,5.332393530951536
5.272885723,4.457861074400928
8.688230419,9.40712337860629
8.99540827,7.669956064140208
6.902390453,7.489276053103289
9.03074366,9.554930892670384
4.725121397,5.281238219039598
1.92214468,4.498174715079523
5.326645404,5.42317767346456
2.212681461,2.2601606521474005
16.0252,13.89531662016389
6.892246807,7.339314097881107
6.978057808,6.701407118633731
5.468741282,5.00020120758852
8.40626865,8.120670090145548
0.258172152,0.7385389459940079
12.16950691,14.078622639522667
6.772210818,6.697028406088417
3.337700027,4.301535781270578
7.53825429,7.517060023015014
11.55398538,10.215945207195738
0.79561551,1.016492021453331
4.506375297,4.86936964129456
2.561461946,2.772203483131949
4.291900019,4.865491183326759
0.386931906,0.6629433172323044
14.70699052,15.666780053775668
9.015131119,7.920856479281249
7.225356278,7.672935694677541
8.479218916,8.902735691123915
7.359506513,6.427970511291588
4.602043278,3.9084300293568592
9.515277991,8.719871502998586
1.262309079,1.7025918523878203
2.32112093,1.5103162330485493
6.072199755,7.324120107459442
4.008500001,3.844089767704375
10.98290008,10.42526256262477
5.885136112,5.178471757751445
10.99796109,9.892302439291342
4.41595122,4.89115732140269
4.929371717,4.9086366263840615
5.026766017,4.811417910233826
2.502484487,2.3914693217726932
3.964265599,3.9644463382804154
2.986587943,3.1250324338753366
5.459943921,6.854274749348635
9.841285177,8.177507308549957
19.88829129,18.061742108719294
7.351510975,5.802946351974888
9.486538534,12.628999781559788
6.31622787,8.308495188671642
3.272331736,3.820061208681692
10.52151393,10.79890977698328
7.284208635,7.312796335128276
3.549669382,4.27621987309321
8.321800044,8.147494744436589
9.824222873,9.67005849836173
2.573513598,2.754220430793637
6.790416803,7.371789160251069
4.932498463,5.671377435656598
3.410473706,3.934042437541564
9.953899906,9.883380082054352
8.069795416,8.2670029636582
12.4094133,11.488681503241683
4.291820102,4.163542122986862
7.869178398,7.413015782846336
4.304770958,4.105283942227931
13.39093729,15.45788064193388
0.790171,1.4413474661119388
9.086022521,8.841675915992905
8.006377828,7.287813671856172
6.371066222,6.571471670208315
8.370528663,8.53256820874806
7.6693001,7.239881469687498
6.648880419,6.561457479484874
14.47531696,9.836582504553132
3.787023169,3.584036256328434
4.471468244,5.145111439169387
13.16299229,12.627553579704198
4.476590087,3.7774578116345325
4.34265391,10.564894949916201
6.19196024,6.101798950596923
7.826776042,8.65178588061044
5.688122395,5.793051827717669
1.282766292,1.3101883393356464
4.912633617,5.178567850638763
5.414542896,5.51229372557942
2.939819909,4.368306677979869
6.456403273,6.078774750492012
6.957773329,7.628911354783145
1.291896935,1.8039315810664645
9.279140706,9.167999912466982
5.978249099,6.359626578308509
10.67001227,11.07326151496957
7.80980656,8.113907676096463
9.602700001,9.303106080924685
8.426255537,6.709097274786902
3.538588405,4.100826720662257
10.26540051,8.64524274600452
12.86566169,13.134914310113661
6.607032218,6.766359192151453
4.494025536,5.511789660253728
8.916206086,8.039010231607058
1.886172529,2.4057997597878704
6.860748929,9.146598987698386
7.566149838,7.117765091310066
2.013165331,2.099742099503416
5.490769207,6.067852181571226
17.66967617,16.15170231470503
3.430168266,3.3842553074872526
6.156544795,6.299664753173252
10.75438031,9.44919863736235
7.949036805,10.085788678804722
4.78689293,6.5850678462024215
3.049607873,3.5849372666241273
7.035618186,7.294921895452978
7.661964694,7.754626361071684
13.36720001,12.40554462840996
3.715033876,3.0979587339745094
6.658823856,6.563522611414101
5.708285308,5.7408848631139895
5.847338926,5.430748881994973
10.75290423,11.017129340574332
9.471245339,8.423767228253972
8.989726271,8.963023354248218
5.228182985,5.382120167328349
8.346789775,8.047064755563802
6.152269195,4.250396242949524
6.126483442,4.449002625956628
14.79832975,12.517957905569954
11.7333325,11.957299711680196
12.55996272,10.94217370877901
3.420315806,2.1719407578910186
5.529946378,6.281417151810173
5.932398963,5.943854523526925
12.8798456,11.84092582162042
8.779041698,8.984121822459915
9.619744408,8.507926868348058
8.420084651,8.652486669105322
9.754793025,9.389990932664585
5.13658538,5.172605046065725
3.062810745,2.327640693297228
5.2149,4.162546168782954
6.569910138,6.624439918988485
8.640182117,8.65417718702938
5.966400377,8.275868217218974
9.447879553,9.222813856699563
15.22492738,14.95669940984996
10.35239166,10.017763595325729
6.41125407,7.977633323613063
11.26328271,10.617187242000291
8.388013952,7.650900311060853
0.694569147,1.0781132923332784
4.131924726,3.269388645874352
7.872838165,7.948614234327643
8.321343202,8.35236298747844
7.162582072,7.5012770266953375
2.925902107,3.256432228857749
4.049751684,3.7926586237538613
3.240237703,2.684054921165672
10.23436717,11.174130761089508
13.42679023,12.001774868839004
2.665972008,2.308532069622562
9.971379959,10.352064429943628
6.799072102,7.86341960107497
4.547023424,4.379859308806645
9.052591914,7.739805598662571
7.73598203,8.240238518603196
18.17705309,19.000195233994166
4.852144586,4.846538014183899
7.612826165,7.570861491348416
8.87800559,8.619397216982374
19.28316364,20.068590931755043
5.2516,3.6042476531751393
5.076600395,5.7038119696906495
7.720627946,8.823165932864455
3.1548,3.875496457999898
6.695392596,6.006036386968501
5.835085078,5.7152047587971575
6.805936635,7.4240366070370145
15.51409047,13.441920541406066
14.36126978,14.898104752803956
4.099426059,3.4593468689725357
7.67330174,7.025899617057624
12.8535649,12.97999819888825
11.04414512,10.517982211156298
5.917206798,6.301685558698125
4.748233866,5.322292602059435
5.092651182,6.0442487467675035
4.811572635,4.667368445419108
5.700692744,6.175212489549739
4.961600025,4.274323245094281
13.1272621,12.135529145362558
7.281675654,7.522422416755698
2.372806905,3.6826940814853266
6.095806121,6.1233929087317005
6.290535841,6.316772743806758
7.015766435,7.77541240645443
9.168512628,7.443824429518575
6.121377182,5.992979322113466
3.560479274,3.6673495065256274
12.4988224,13.490259545575999
3.375002773,4.045082903154672
5.516928788,4.322360315502558
4.42784796,6.278065710464564
4.268127235,4.72862924117426
3.701129876,3.6937808354234503
6.134680534,6.030131089343402
4.225005877,3.0023067786043875
10.75463521,9.357925267740189
11.43167554,11.698071893946825
13.38539208,16.03534630307222
8.791182341,9.228190263498632
5.05718616,3.6388657439659324
18.35122634,17.420533222975834
9.621891659,9.012305508351517
5.545648006,5.4409233016582945
4.017940311,3.6135461693942945
3.367536753,4.28934015520767
10.9004971,13.702915826476396
6.677379184,7.172636678595303
5.093752422,5.146413601181154
5.225798729,6.001779666157814
10.76152113,11.096334468657233
6.22450531,5.998261277563274
14.4473544,15.725147460701734
13.75206635,13.344264106158125
5.692266685,6.013192014243915
1.727263347,2.1874324880080005
9.024771193,9.252938868608233
4.63397667,4.580060628916727
3.548115429,3.786556339164938
2.938437139,3.1420463496501876
12.55472427,11.74456613316185
5.365937228,5.362670189569925
1.696533374,1.4425734980167852
7.892658519,8.043000989114795
8.117604832,7.689985704782355
6.157997053,6.563380102892176
4.445893078,3.432269274442202
8.631284223,8.165412796549601
14.91082968,13.04808905117958
5.394562169,5.9939272532824575
11.4398234,10.348851775129916
4.95525227,5.737468090894596
1.734351545,1.65426601856155
6.401493815,4.912136561086721
3.091846277,2.4890392139248276
5.488314893,4.378626025068493
6.66805515,6.791254216018317
1.598075195,1.368096461860124
18.89716972,18.98591858341671
3.491434082,2.349974350133485
9.344041216,9.582164285060745
2.519827038,2.974296531986262
9.498686436,9.0186647516805
7.640322248,7.157932967700819
10.8763993,10.868999248188565
10.36038723,10.356241164057092
6.125755165,6.626466983425843
5.412281383,4.499754273614147
11.56819541,12.910216347818277
5.558844568,9.32706851805316
6.307999421,6.275147133828718
10.46456192,10.631004593545697
14.70577502,15.788249558868653
9.887366316,9.331820232326518
2.071821954,2.909803305906938
6.781668463,8.417515221349024
11.27533637,11.261549607207549
4.885949998,4.464229228657834
5.788718571,7.373574189996972
10.71766033,10.079155860430063
6.692062394,7.86422969571686
17.88139822,16.31004354434185
5.630307501,5.728791691264131
7.657488362,8.541268330212795
5.211681447,5.225078050714609
11.79752433,11.965226087403078
6.747375499,6.709502251881621
6.604001891,6.632528206154603
3.951708568,4.944973185137268
6.040415186,7.586075149015105
13.34643412,12.402766147244854
8.329123616,7.094906737267833
7.367183925,7.1002058084097515
5.393535354,5.878102724464805
9.15180886,9.301828145010514
8.606486399,8.353796216989313
9.231825424,9.118008227678896
2.849900023,2.2024730419265217
5.772197349,6.024515259878378
5.560120323,6.287242393933467
9.754052812,9.512542529305751
11.4458678,11.639734635530164
5.005061074,9.038480180872199
5.757281311,5.427301660853977
6.461410871,6.6713079119374
6.917362845,6.116352960633395
7.949024386,6.893778580191703
17.2889,14.847466600482957
3.113703578,2.718182322776294
5.516957822,5.410407351072762
8.644267105,14.598723451154914
3.162012035,3.05487174547293
1.559636836,3.827236346168484
5.600028594,6.28688764809836
6.064400001,4.720844765346003
9.807462026,7.125518674425979
7.040363725,6.338576216037691
4.468636527,4.600544171900455
7.036009047,7.427755188171436
5.492621398,5.3712395468738405
11.18628367,8.849207366725178
3.056562934,3.194453239232417
6.740018876,12.616682491484646
13.83970958,14.717765781783502
2.631847125,4.943103814668069
9.918775945,9.944478939056069
5.522060096,6.492118708114606
0.905221791,1.3132844488487845
7.770465584,8.378713395280077
12.38919787,13.06744279462287
9.450218412,14.842692387482117
9.174698535,7.905344867339105
3.953343886,3.8779656101915014
11.0077732,11.292123394943225
10.14256541,8.33455749532762
6.86410484,6.86134986225476
3.656636024,2.7154704121729516
9.967146928,9.158259654747894
10.18181306,10.094660036195059
5.166260552,5.670996996776041
13.69245343,12.278880889203005
7.547083779,8.412190169429199
8.88593547,9.283032140213017
5.095900005,5.050420257589524
7.213501005,8.030158881863873
5.164897821,6.552468230791274
3.737638224,3.9784632795905863
6.809065541,6.281046403173581
12.0768546,12.130403996299428
10.07417109,8.53624535055635
10.06627382,9.844158984927393
9.09351388,8.396002237955464
7.502491605,7.209831508157508
5.076103429,4.493213753959821
6.371611503,6.235045555873103
5.717573853,5.1943472488396685
7.504528702,7.961738369130947
3.676002292,3.616679756303924
